ecosystem,package,version,version_source,n_deposits
pypi,mkl-service,==2.3.0,requirements_txt,1
pypi,mmerge,>=2.5.0,requirements_txt,1
pypi,mock,==3.0.5,requirements_txt,1
pypi,mockredispy,==2.9.3,requirements_txt,1
pypi,modelsummary,>=1.3.0,requirements_txt,1
pypi,modin,==0.26.0,requirements_txt,1
pypi,modin-spreadsheet,==0.1.2,requirements_txt,1
pypi,module-inspector,==0.2.0,requirements_txt,1
pypi,more-itertools,==8.10.0,requirements_txt,1
pypi,more-itertools,==7.0.0,requirements_txt,1
pypi,more-itertools,==10.4.0,requirements_txt,1
pypi,more-itertools,==8.2.0,requirements_txt,1
pypi,mpi4py,==2.0.0,requirements_txt,1
pypi,mpi4py,==4.1.2,requirements_txt,1
pypi,mpmath,==1.3.0,requirements_txt,7
pypi,mpmath,==1.1.0,requirements_txt,2
pypi,mpmath,~=1.3.0,requirements_txt,1
pypi,mpmath,==1.2.1,requirements_txt,1
pypi,mrio_toolbox,==1.2.5,requirements_txt,1
pypi,msgpack,==0.5.6,requirements_txt,1
pypi,msgpack,==1.0.0,requirements_txt,1
pypi,msgpack,==1.0.3,requirements_txt,1
pypi,msgpack,==1.0.5,requirements_txt,1
pypi,msgpack-numpy,==0.4.3.2,requirements_txt,1
pypi,multidict,==6.0.4,requirements_txt,2
pypi,multidict,==4.7.5,requirements_txt,1
pypi,multipledispatch,==0.6.0,requirements_txt,2
pypi,multiprocess,==0.70.14,requirements_txt,2
pypi,multiprocess,==0.70.16,requirements_txt,1
pypi,multiprocess,==0.70.15,requirements_txt,1
pypi,multitasking,==0.0.11,requirements_txt,1
pypi,munch,==2.2.0,requirements_txt,1
pypi,munkres,==1.1.4,requirements_txt,3
pypi,murmurhash,==1.0.9,requirements_txt,2
pypi,murmurhash,==1.0.2,requirements_txt,1
pypi,mypy-extensions,==1.0.0,requirements_txt,1
pypi,nameparser,==1.1.3,requirements_txt,1
pypi,narwhals,==1.26.0,requirements_txt,1
pypi,narwhals,==1.36.0,requirements_txt,1
pypi,natsort,==8.4.0,requirements_txt,1
pypi,nbclassic,==1.0.0,requirements_txt,1
pypi,nbclassic,==0.4.8,requirements_txt,1
pypi,nbclassic,==0.3.5,requirements_txt,1
pypi,nbclient,==0.10.2,requirements_txt,2
pypi,nbclient,==0.10.0,requirements_txt,1
pypi,nbclient,==0.5.13,requirements_txt,1
pypi,nbclient,==0.8.0,requirements_txt,1
pypi,nbclient,==0.5.9,requirements_txt,1
pypi,nbclient,==0.7.4,requirements_txt,1
pypi,nbconvert,==7.16.6,requirements_txt,2
pypi,nbconvert,==5.4.0,requirements_txt,2
pypi,nbconvert,==5.6.1,requirements_txt,2
pypi,nbconvert,==6.0.7,requirements_txt,1
pypi,nbconvert,==7.4.0,requirements_txt,1
pypi,nbconvert,==7.17.1,requirements_txt,1
pypi,nbconvert,==7.16.0,requirements_txt,1
pypi,nbconvert,==7.2.6,requirements_txt,1
pypi,nbconvert,==7.16.4,requirements_txt,1
pypi,nbdev,==2.3.12,requirements_txt,1
pypi,nbdime,==4.0.1,requirements_txt,2
pypi,nbdime,==4.0.2,requirements_txt,1
pypi,nbformat,==5.10.4,requirements_txt,4
pypi,nbformat,==4.4.0,requirements_txt,2
pypi,nbformat,==5.1.2,requirements_txt,1
pypi,nbformat,==5.9.2,requirements_txt,1
pypi,nbformat,==5.1.3,requirements_txt,1
pypi,nbformat,==5.0.7,requirements_txt,1
pypi,nbformat,==5.8.0,requirements_txt,1
pypi,nbformat,==5.7.0,requirements_txt,1
pypi,nbformat,==4.2.0,requirements_txt,1
pypi,nest-asyncio,==1.6.0,requirements_txt,4
pypi,nest-asyncio,==1.5.6,requirements_txt,3
pypi,nest_asyncio,==1.6.0,requirements_txt,2
pypi,netCDF4,==1.7.2,requirements_txt,1
pypi,netaddr,==0.8.0,requirements_txt,1
pypi,netcdf4,>=1.5.0,requirements_txt,1
pypi,netifaces,==0.11.0,requirements_txt,1
pypi,networkx,==3.2.1,requirements_txt,2
pypi,networkx,==3.6.1,requirements_txt,2
pypi,networkx,==1.11,requirements_txt,1
pypi,networkx,==3.5,requirements_txt,1
pypi,networkx,==2.8.8,requirements_txt,1
pypi,networkx,==3.4.2,requirements_txt,1
pypi,networkx,==2.3,requirements_txt,1
pypi,networkx,==3.1,requirements_txt,1
pypi,networkx,==3.3,requirements_txt,1
pypi,networkx,==2.4,requirements_txt,1
pypi,networkx,"<3.0.0,>=2.8.4",requirements_txt,1
pypi,networkx,==2.1,requirements_txt,1
pypi,nh3,==0.2.14,requirements_txt,1
pypi,ninja,==1.13.0,requirements_txt,1
pypi,nltk,==3.8.1,requirements_txt,4
pypi,nltk,==3.7,requirements_txt,2
pypi,nltk,==3.2.4,requirements_txt,1
pypi,nltk,==3.6.7,requirements_txt,1
pypi,nltk,==3.9.1,requirements_txt,1
pypi,nltk,==3.4.5,requirements_txt,1
pypi,nltk,==3.3,requirements_txt,1
pypi,nltk,>=3.8.0,requirements_txt,1
pypi,nltk,==3.4.4,requirements_txt,1
pypi,nltk,>=3.2.4,requirements_txt,1
pypi,nltk,~=3.5,requirements_txt,1
pypi,nltk,>=3.8,requirements_txt,1
pypi,nose,==1.3.7,requirements_txt,1
pypi,notebook,==6.0.3,requirements_txt,2
pypi,notebook,==5.7.4,requirements_txt,1
pypi,notebook,==6.4.10,requirements_txt,1
pypi,notebook,==6.5.2,requirements_txt,1
pypi,notebook,==5.7.0,requirements_txt,1
pypi,notebook,==7.5.6,requirements_txt,1
pypi,notebook,==6.5.4,requirements_txt,1
pypi,notebook,==7.4.5,requirements_txt,1
pypi,notebook_shim,==0.2.4,requirements_txt,3
pypi,notebook_shim,==0.2.3,requirements_txt,2
pypi,notebook_shim,==0.2.2,requirements_txt,1
pypi,num2words,==0.5.14,requirements_txt,1
pypi,numba,==0.61.2,requirements_txt,2
pypi,numba,==0.57.1,requirements_txt,2
pypi,numba,==0.45.0,requirements_txt,1
pypi,numba,>=0.60.0,requirements_txt,1
pypi,numba,==0.53.1,requirements_txt,1
pypi,numba,==0.59.1,requirements_txt,1
pypi,numba,>=0.50,requirements_txt,1
pypi,numba,==0.61.0,requirements_txt,1
pypi,numba,==0.59.0,requirements_txt,1
pypi,numba,==0.58.1,requirements_txt,1
pypi,numba,==0.56.4,requirements_txt,1
pypi,numba,>=0.56.4,requirements_txt,1
pypi,numba,==0.62.1,requirements_txt,1
pypi,numexpr,==2.6.9,requirements_txt,1
pypi,numexpr,==2.10.1,requirements_txt,1
pypi,numexpr,==2.8.4,requirements_txt,1
pypi,numexpr,==2.8.7,requirements_txt,1
pypi,numexpr,==2.8.1,requirements_txt,1
pypi,numpy,==1.26.4,requirements_txt,13
pypi,numpy,==1.20.3,requirements_txt,4
pypi,numpy,==1.24.4,requirements_txt,4
pypi,numpy,==1.24.3,requirements_txt,4
pypi,numpy,==2.1.3,requirements_txt,4
pypi,numpy,==1.23.5,requirements_txt,3
pypi,numpy,==2.0.2,requirements_txt,3
pypi,numpy,==1.26.2,requirements_txt,3
pypi,numpy,==1.21.6,requirements_txt,3
pypi,numpy,==1.19.5,requirements_txt,2
pypi,numpy,>=1.24,requirements_txt,2
pypi,numpy,==2.4.6,requirements_txt,2
pypi,numpy,==1.22.3,requirements_txt,2
pypi,numpy,==1.24.2,requirements_txt,2
pypi,numpy,==2.3.2,requirements_txt,2
pypi,numpy,==1.21.5,requirements_txt,2
pypi,numpy,==1.18.1,requirements_txt,2
pypi,numpy,==1.15.4,requirements_txt,2
pypi,numpy,==2.3.5,requirements_txt,2
pypi,numpy,==1.23.4,requirements_txt,1
pypi,numpy,~=1.18.5,requirements_txt,1
pypi,numpy,>=1.23,requirements_txt,1
pypi,numpy,==1.25.2,requirements_txt,1
pypi,numpy,>=1.21.0,requirements_txt,1
pypi,numpy,<2,requirements_txt,1
pypi,numpy,>=1.12.0,requirements_txt,1
pypi,numpy,==1.23.1,requirements_txt,1
pypi,numpy,==1.21.0,requirements_txt,1
pypi,numpy,~=2.2.4,requirements_txt,1
pypi,numpy,==1.15.1,requirements_txt,1
pypi,numpy,==1.13.1,requirements_txt,1
pypi,numpy,==2.2.3,requirements_txt,1
pypi,numpy,>=1.17.0,requirements_txt,1
pypi,numpy,==1.16.2,requirements_txt,1
pypi,numpy,==1.25.1,requirements_txt,1
pypi,numpy,>=1.13.3,requirements_txt,1
pypi,numpy,==2.2.6,requirements_txt,1
pypi,numpy,==1.26.3,requirements_txt,1
pypi,numpy,==1.17.2,requirements_txt,1
pypi,numpy,"<2.0.0,>=1.23.5",requirements_txt,1
pypi,numpy,==1.21.2,requirements_txt,1
pypi,numpy,==1.19.2,requirements_txt,1
pypi,numpy,==1.24.0,requirements_txt,1
pypi,numpy,==1.18.5,requirements_txt,1
pypi,numpy,>=1.14,requirements_txt,1
pypi,numpy,==2.1.1,requirements_txt,1
pypi,numpy,"<2.0,>=1.23",requirements_txt,1
pypi,numpy,==2.0.0,requirements_txt,1
pypi,numpy,==2.0.1,requirements_txt,1
pypi,numpy,>=1.26.4,requirements_txt,1
pypi,numpy,==1.14.5,shell_install,1
pypi,numpy,>1.26.0,requirements_txt,1
pypi,numpy,==1.19.1,requirements_txt,1
pypi,numpy,==1.16.6,requirements_txt,1
pypi,numpy,==2.4.2,requirements_txt,1
pypi,numpy,==1.22.0,requirements_txt,1
pypi,numpy,>=1.19.0,requirements_txt,1
pypi,numpy,==1.16.4,shell_install,1
pypi,numpy,==2.4.4,requirements_txt,1
pypi,numpy,==2.1.0,requirements_txt,1
pypi,numpy,>=1.18,requirements_txt,1
pypi,numpy,==1.14.5,requirements_txt,1
pypi,numpy,==2.3.1,requirements_txt,1
pypi,numpy,==1.24.1,requirements_txt,1
pypi,numpydoc,==0.9.1,requirements_txt,1
pypi,nuvolos-odbc,==0.4.4,requirements_txt,1
pypi,nvidia-cublas-cu11,==11.10.3.66,requirements_txt,2
pypi,nvidia-cublas-cu12,==12.6.4.1,requirements_txt,1
pypi,nvidia-cublas-cu12,==12.1.3.1,requirements_txt,1
pypi,nvidia-cuda-cupti-cu11,==11.7.101,requirements_txt,1
pypi,nvidia-cuda-cupti-cu12,==12.1.105,requirements_txt,1
pypi,nvidia-cuda-cupti-cu12,==12.6.80,requirements_txt,1
pypi,nvidia-cuda-nvrtc-cu11,==11.7.99,requirements_txt,2
pypi,nvidia-cuda-nvrtc-cu12,==12.6.77,requirements_txt,1
pypi,nvidia-cuda-nvrtc-cu12,==12.1.105,requirements_txt,1
pypi,nvidia-cuda-runtime-cu11,==11.7.99,requirements_txt,2
pypi,nvidia-cuda-runtime-cu12,==12.1.105,requirements_txt,1
pypi,nvidia-cuda-runtime-cu12,==12.6.77,requirements_txt,1
pypi,nvidia-cudnn-cu11,==8.5.0.96,requirements_txt,2
pypi,nvidia-cudnn-cu12,==9.5.1.17,requirements_txt,1
pypi,nvidia-cudnn-cu12,==9.1.0.70,requirements_txt,1
pypi,nvidia-cufft-cu11,==10.9.0.58,requirements_txt,1
pypi,nvidia-cufft-cu12,==11.0.2.54,requirements_txt,1
pypi,nvidia-cufft-cu12,==11.3.0.4,requirements_txt,1
pypi,nvidia-cufile-cu12,==1.11.1.6,requirements_txt,1
pypi,nvidia-curand-cu11,==10.2.10.91,requirements_txt,1
pypi,nvidia-curand-cu12,==10.3.7.77,requirements_txt,1
pypi,nvidia-curand-cu12,==10.3.2.106,requirements_txt,1
pypi,nvidia-cusolver-cu11,==11.4.0.1,requirements_txt,1
pypi,nvidia-cusolver-cu12,==11.7.1.2,requirements_txt,1
pypi,nvidia-cusolver-cu12,==11.4.5.107,requirements_txt,1
pypi,nvidia-cusparse-cu11,==11.7.4.91,requirements_txt,1
pypi,nvidia-cusparse-cu12,==12.1.0.106,requirements_txt,1
pypi,nvidia-cusparse-cu12,==12.5.4.2,requirements_txt,1
pypi,nvidia-cusparselt-cu12,==0.6.3,requirements_txt,1
pypi,nvidia-ml-py,==12.535.133,requirements_txt,1
pypi,nvidia-nccl-cu11,==2.14.3,requirements_txt,1
pypi,nvidia-nccl-cu12,==2.20.5,requirements_txt,1
pypi,nvidia-nccl-cu12,==2.26.2,requirements_txt,1
pypi,nvidia-nvjitlink-cu12,==12.6.85,requirements_txt,1
pypi,nvidia-nvjitlink-cu12,==12.9.86,requirements_txt,1
pypi,nvidia-nvtx-cu11,==11.7.91,requirements_txt,1
pypi,nvidia-nvtx-cu12,==12.6.77,requirements_txt,1
pypi,nvidia-nvtx-cu12,==12.1.105,requirements_txt,1
pypi,nvtx,==0.2.8,requirements_txt,1
pypi,oauthlib,==3.2.0,requirements_txt,1
pypi,oauthlib,==3.1.0,requirements_txt,1
pypi,oauthlib,==3.2.2,requirements_txt,1
pypi,olefile,==0.46,requirements_txt,1
pypi,ollama,==0.5.1,requirements_txt,1
pypi,omegaconf,==2.3.0,requirements_txt,2
pypi,omegaconf,>=2.1.0.dev24,requirements_txt,1
pypi,openai,==1.12.0,requirements_txt,2
pypi,openai,==2.14.0,requirements_txt,1
pypi,openai,==1.11.1,requirements_txt,1
pypi,openai,==1.23.6,requirements_txt,1
pypi,openai,<1.0,requirements_txt,1
pypi,openai,==0.27.2,requirements_txt,1
pypi,openai,==1.54.4,requirements_txt,1
pypi,openai,~=1.63.0,requirements_txt,1
pypi,openai,==1.70.0,requirements_txt,1
pypi,openai,>=1.0.0,requirements_txt,1
pypi,openai,==1.16.1,requirements_txt,1
pypi,opencensus,==0.11.3,requirements_txt,1
pypi,opencensus-context,==0.1.3,requirements_txt,1
pypi,opencv-python,==4.2.0.34,requirements_txt,1
pypi,opencv-python,==4.5.5.64,requirements_txt,1
pypi,openpyxl,==3.1.5,requirements_txt,12
pypi,openpyxl,==3.0.10,requirements_txt,4
pypi,openpyxl,==3.1.2,requirements_txt,4
pypi,openpyxl,>=3.1,requirements_txt,2
pypi,openpyxl,==2.6.2,requirements_txt,2
pypi,openpyxl,~=3.1.2,requirements_txt,1
pypi,openpyxl,==3.0.9,requirements_txt,1
pypi,openpyxl,==3.0.7,requirements_txt,1
pypi,openpyxl,>=3.1.2,requirements_txt,1
pypi,openpyxl,>=3.0.0,requirements_txt,1
pypi,openpyxl,>=3.1.5,requirements_txt,1
pypi,openpyxl,==2.6.4,requirements_txt,1
pypi,openpyxl,>=3.0.10,requirements_txt,1
pypi,opt-einsum,==3.3.0,requirements_txt,3
pypi,optimum,==1.13.2,requirements_txt,1
pypi,optree,==0.19.0,requirements_txt,1
pypi,optuna,==2.10,requirements_txt,1
pypi,orjson,==3.8.8,requirements_txt,1
pypi,orjson,==3.10.1,requirements_txt,1
pypi,osmnx,==1.8.1,requirements_txt,1
pypi,otree,>=5.0.0a21,requirements_txt,2
pypi,otree,==3.4.0,requirements_txt,1
pypi,otree,==5.10.3,requirements_txt,1
pypi,otree,"<5,>=3.3.11",requirements_txt,1
pypi,otree-redwood,==0.9.4,requirements_txt,1
pypi,outcome,==1.3.0.post0,requirements_txt,1
pypi,overrides,==7.7.0,requirements_txt,3
pypi,packaging,==24.1,requirements_txt,3
pypi,packaging,==25.0,requirements_txt,3
pypi,packaging,==23.2,requirements_txt,2
pypi,packaging,==21.3,requirements_txt,2
pypi,packaging,==26.2,requirements_txt,2
pypi,packaging,==23.1,requirements_txt,2
pypi,packaging,==24.2,requirements_txt,2
pypi,packaging,==20.3,requirements_txt,1
pypi,packaging,==20.1,requirements_txt,1
pypi,packaging,==26.0,requirements_txt,1
pypi,packaging,~=23.1,requirements_txt,1
pypi,packaging,==20.4,requirements_txt,1
pypi,packaging,==26.1,requirements_txt,1
pypi,palettable,==3.3.0,requirements_txt,2
pypi,pandas,==2.2.3,requirements_txt,12
pypi,pandas,==2.0.3,requirements_txt,7
pypi,pandas,==2.2.2,requirements_txt,5
pypi,pandas,==1.5.3,requirements_txt,5
pypi,pandas,==1.5.2,requirements_txt,4
pypi,pandas,==1.2.4,requirements_txt,3
pypi,pandas,==1.3.5,requirements_txt,3
pypi,pandas,==2.2.1,requirements_txt,3
pypi,pandas,==2.3.3,requirements_txt,3
pypi,pandas,==2.1.4,requirements_txt,3
pypi,pandas,==3.0.3,requirements_txt,3
pypi,pandas,==1.0.3,requirements_txt,3
pypi,pandas,==1.3.0,requirements_txt,2
pypi,pandas,==3.0.0,requirements_txt,2
pypi,pandas,==3.0.1,requirements_txt,2
pypi,pandas,>=2.0.2,requirements_txt,2
pypi,pandas,==2.3.0,requirements_txt,2
pypi,pandas,==2.0.1,requirements_txt,2
pypi,pandas,>=2.0,requirements_txt,2
pypi,pandas,==3.0.2,requirements_txt,2
pypi,pandas,==1.1.5,requirements_txt,2
pypi,pandas,==1.3.4,requirements_txt,2
pypi,pandas,==2.2.0,requirements_txt,2
pypi,pandas,==2.1.3,requirements_txt,2
pypi,pandas,>=1.5,requirements_txt,2
pypi,pandas,==2.3.1,requirements_txt,2
pypi,pandas,==0.23.4,requirements_txt,2
pypi,pandas,==1.2.5,requirements_txt,1
pypi,pandas,>=1.5.0,requirements_txt,1
pypi,pandas,==1.3.5,shell_install,1
pypi,pandas,~=2.1.0,requirements_txt,1
pypi,pandas,==0.24.1,requirements_txt,1
pypi,pandas,==1.4.0,requirements_txt,1
pypi,pandas,>=1.0.5,requirements_txt,1
pypi,pandas,==2.3.2,requirements_txt,1
pypi,pandas,==1.0.5,requirements_txt,1
pypi,pandas,>=1.2.0,requirements_txt,1
pypi,pandas,==0.20.3,requirements_txt,1
pypi,pandas,>=2.2,requirements_txt,1
pypi,pandas,==1.5.1,requirements_txt,1
pypi,pandas,~=2.2.3,requirements_txt,1
pypi,pandas,"<0.25,>=0.24",requirements_txt,1
pypi,pandas,==1.4.2,requirements_txt,1
pypi,pandas,>=0.20.3,requirements_txt,1
pypi,pandas,==1.4.3,requirements_txt,1
pypi,pandas,==0.24.2,requirements_txt,1
pypi,pandas,==1.5.3,shell_install,1
pypi,pandas,>=2.2.2,requirements_txt,1
pypi,pandas,==0.23.3,requirements_txt,1
pypi,pandas,>=1.2.1,requirements_txt,1
pypi,pandas,==2.1.1,requirements_txt,1
pypi,pandas,~=1.0.4,requirements_txt,1
pypi,pandas-datareader,==0.10.0,requirements_txt,2
pypi,pandas-datareader,==0.9.0,requirements_txt,1
pypi,pandas-flavor,==0.6.0,requirements_txt,1
pypi,pandas-market-calendars,==4.1.4,requirements_txt,1
pypi,pandas-market-calendars,==1.6.0,requirements_txt,1
pypi,pandocfilters,==1.5.0,requirements_txt,5
pypi,pandocfilters,==1.4.2,requirements_txt,4
pypi,pandocfilters,==1.5.1,requirements_txt,2
pypi,paramiko,==2.4.2,requirements_txt,1
pypi,parso,==0.8.3,requirements_txt,4
pypi,parso,==0.8.4,requirements_txt,3
pypi,parso,==0.8.7,requirements_txt,2
pypi,parso,==0.7.1,requirements_txt,2
pypi,parso,==0.4.0,requirements_txt,1
pypi,parso,==0.6.2,requirements_txt,1
pypi,parso,==0.8.6,requirements_txt,1
pypi,partd,==1.4.2,requirements_txt,1
pypi,partd,==1.1.0,requirements_txt,1
pypi,partd,==1.2.0,requirements_txt,1
pypi,partd,==1.4.1,requirements_txt,1
pypi,patchwork,>=1.1.2,requirements_txt,1
pypi,path.py,==12.0.1,requirements_txt,1
pypi,pathlib2,==2.3.2,requirements_txt,1
pypi,pathlib2,==2.3.4,requirements_txt,1
pypi,pathlib2,==2.3.5,requirements_txt,1
pypi,pathlib2,==2.3.3,requirements_txt,1
pypi,pathos,==0.3.0,requirements_txt,1
pypi,pathspec,==0.9.0,requirements_txt,1
pypi,pathy,==0.10.1,requirements_txt,1
pypi,patiencediff,==0.2.1,requirements_txt,1
pypi,patsy,==0.5.1,requirements_txt,4
pypi,patsy,==0.5.3,requirements_txt,4
pypi,patsy,==0.5.6,requirements_txt,3
pypi,patsy,==0.5.4,requirements_txt,1
pypi,patsy,~=0.5.1,requirements_txt,1
pypi,patsy,==1.0.1,requirements_txt,1
pypi,patsy,>=0.5.1,requirements_txt,1
pypi,pdfCropMargins,==1.1.11,requirements_txt,1
pypi,pdfminer3,~=2018.12.3.0,requirements_txt,1
pypi,peft,==0.5.0,requirements_txt,1
pypi,peft,==0.13.2,requirements_txt,1
pypi,pendulum,==2.1.2,requirements_txt,1
pypi,pep8,==1.7.1,requirements_txt,3
pypi,pexpect,==4.9.0,requirements_txt,8
pypi,pexpect,==4.8.0,requirements_txt,4
pypi,pexpect,==4.6.0,requirements_txt,2
pypi,pexpect,==4.7.0,requirements_txt,1
pypi,pickleshare,==0.7.5,requirements_txt,10
pypi,pillow,==10.4.0,requirements_txt,2
pypi,pillow,==11.3.0,requirements_txt,2
pypi,pillow,==11.2.1,requirements_txt,1
pypi,pillow,==10.3.0,requirements_txt,1
pypi,pillow,==12.2.0,requirements_txt,1
pypi,pillow,==11.1.0,requirements_txt,1
pypi,pillow,==9.5.0,requirements_txt,1
pypi,pillow,==12.1.1,requirements_txt,1
pypi,pillow,==10.2.0,requirements_txt,1
pypi,pingouin,==0.6.1,requirements_txt,1
pypi,pip,==24.2,requirements_txt,2
pypi,pip,>=21.0.1,requirements_txt,1
pypi,pip,~=23.2.1,requirements_txt,1
pypi,pip,==23.1.2,requirements_txt,1
pypi,pip,==26.1.1,requirements_txt,1
pypi,pip,==23.3.2,requirements_txt,1
pypi,pip,==24.0,requirements_txt,1
pypi,pipreqs,==0.4.11,requirements_txt,1
pypi,pkg-resources,==0.0.0,requirements_txt,1
pypi,pkginfo,==1.5.0.1,requirements_txt,1
pypi,pkgutil_resolve_name,==1.3.10,requirements_txt,3
pypi,plac,==1.3.5,requirements_txt,1
pypi,plac,==0.9.6,requirements_txt,1
pypi,platformdirs,==4.2.0,requirements_txt,2
pypi,platformdirs,==3.10.0,requirements_txt,2
pypi,platformdirs,==4.3.7,requirements_txt,1
pypi,platformdirs,==4.4.0,requirements_txt,1
pypi,platformdirs,==2.6.0,requirements_txt,1
pypi,platformdirs,==4.9.6,requirements_txt,1
pypi,platformdirs,==2.4.0,requirements_txt,1
pypi,plotly,==5.21.0,requirements_txt,3
pypi,plotly,>=5.15.0,requirements_txt,1
pypi,plotly,==5.18.0,requirements_txt,1
pypi,plotly,==5.17.0,requirements_txt,1
pypi,plotly,==5.14.1,requirements_txt,1
pypi,plotly,==5.5.0,requirements_txt,1
pypi,plotly,==5.11.0,requirements_txt,1
pypi,plotly,==5.22.0,requirements_txt,1
pypi,plotly,==6.0.1,requirements_txt,1
pypi,plotly-express,==0.4.1,requirements_txt,1
pypi,plotnine,==0.14.5,requirements_txt,2
pypi,plotnine,~=0.7.0,requirements_txt,1
pypi,plotnine,==0.6.0,requirements_txt,1
pypi,pluggy,==0.12.0,requirements_txt,2
pypi,pluggy,==1.0.0,requirements_txt,2
pypi,pluggy,==0.13.1,requirements_txt,1
pypi,ply,==3.11,requirements_txt,3
pypi,polars,==0.20.28,requirements_txt,2
pypi,polars,==0.12.0,requirements_txt,1
pypi,polars,==0.20.7,requirements_txt,1
pypi,polars,==1.27.1,requirements_txt,1
pypi,polars,==1.36.1,requirements_txt,1
pypi,polars,==1.22.0,requirements_txt,1
pypi,polars-runtime-32,==1.36.1,requirements_txt,1
pypi,pooch,==1.7.0,requirements_txt,1
pypi,pop-transition,==1.1.2,requirements_txt,1
pypi,ppmlhdfe,>=2.3.0,requirements_txt,1
pypi,pre-commit,==3.5.0,requirements_txt,1
pypi,preshed,==3.0.8,requirements_txt,1
pypi,prettytable,==3.12.0,requirements_txt,1
pypi,priority,==2.0.0,requirements_txt,1
pypi,prometheus-client,==0.16.0,requirements_txt,2
pypi,prometheus-client,==0.7.1,requirements_txt,1
pypi,prometheus-client,==0.19.0,requirements_txt,1
pypi,prometheus-client,==0.4.2,requirements_txt,1
pypi,prometheus-client,==0.8.0,requirements_txt,1
pypi,prometheus-client,==0.15.0,requirements_txt,1
pypi,prometheus_client,==0.20.0,requirements_txt,1
pypi,prometheus_client,==0.25.0,requirements_txt,1
pypi,prometheus_client,==0.23.1,requirements_txt,1
pypi,promise,==2.3,requirements_txt,1
pypi,prompt-toolkit,==3.0.5,requirements_txt,1
pypi,prompt-toolkit,==3.0.42,requirements_txt,1
pypi,prompt-toolkit,==3.0.4,requirements_txt,1
pypi,prompt-toolkit,==2.0.9,requirements_txt,1
pypi,prompt-toolkit,==3.0.38,requirements_txt,1
pypi,prompt-toolkit,==2.0.10,requirements_txt,1
pypi,prompt-toolkit,==3.0.36,requirements_txt,1
pypi,prompt-toolkit,==3.0.43,requirements_txt,1
pypi,prompt-toolkit,==3.0.52,requirements_txt,1
pypi,prompt-toolkit,==1.0.15,requirements_txt,1
pypi,prompt_toolkit,==3.0.51,requirements_txt,3
pypi,prompt_toolkit,==3.0.52,requirements_txt,2
pypi,prompt_toolkit,==3.0.47,requirements_txt,1
pypi,property-cached,==1.6.4,requirements_txt,1
pypi,protobuf,==3.19.6,requirements_txt,2
pypi,protobuf,==4.24.4,requirements_txt,1
pypi,protobuf,==4.25.3,requirements_txt,1
pypi,protobuf,==4.25.2,requirements_txt,1
pypi,protobuf,==4.25.1,requirements_txt,1
pypi,protobuf,==3.14.0,requirements_txt,1
pypi,psutil,==5.9.8,requirements_txt,2
pypi,psutil,==7.2.2,requirements_txt,2
pypi,psutil,==7.0.0,requirements_txt,2
pypi,psutil,==5.9.4,requirements_txt,2
pypi,psutil,==5.7.0,requirements_txt,1
pypi,psutil,==5.9.0,requirements_txt,1
pypi,psutil,==6.0.0,requirements_txt,1
pypi,psutil,==5.9.5,requirements_txt,1
pypi,psycopg2,>=2.8.4,requirements_txt,3
pypi,psycopg2,"<2.9,>=2.8",requirements_txt,2
pypi,psycopg2,>=2.5.1,requirements_txt,2
pypi,psycopg2,"<2.9,>=2.8.4",requirements_txt,1
pypi,psycopg2-binary,==2.8.6,requirements_txt,1
pypi,psycopg2-binary,==2.9.6,requirements_txt,1
pypi,ptxcompiler-cu11,==0.7.0.post1,requirements_txt,1
pypi,ptyprocess,==0.7.0,requirements_txt,10
pypi,ptyprocess,==0.6.0,requirements_txt,5
pypi,pure-eval,==0.2.2,requirements_txt,3
pypi,pure-eval,==0.2.3,requirements_txt,1
pypi,pure_eval,==0.2.3,requirements_txt,5
pypi,purl,==1.5,requirements_txt,1
