name,language,n_mentions
PENNSYLVANIA,stata,1
RHODE,stata,1
VERMONT,stata,1
WEST,stata,1
WISCONSIN,stata,1
tval,stata,1
manuf_emp,stata,1
manuf_val,stata,1
farmprod_val,stata,1
livestock_val,stata,1
farm_mach_val,stata,1
tval_pc,stata,1
manuf_val_pc,stata,1
farmprod_val_pc,stata,1
livestock_val_pc,stata,1
farm_mach_val_pc,stata,1
area_imp_farm_pc,stata,1
meanfarmsize,stata,1
liabilities_pc,stata,1
tpop,stata,1
MDopt_capital_pc,stata,1
f_manuf,stata,1
gini_farmsize,stata,1
p_imp_farm,stata,1
farm_yield,stata,1
stib_any,stata,1
max_a_sscplus,stata,1
max_a_ssclong,stata,1
hla_guelt_von_dat,stata,1
_help_missing_next_3,stata,1
_help_missing_next_5,stata,1
_help_missing_next_7,stata,1
cwinvite_weekpast,stata,1
cwreferral_weekpast,stata,1
eventstudyfig,stata,1
regdecline,stata,1
ieb_dba_id,stata,1
geb_dat,stata,1
ist,stata,1
von,stata,1
Hand,stata,1
wir,stata,1
dessen,stata,1
Tabelle,stata,1
Nummerierung,stata,1
definiert,stata,1
Diese,stata,1
nicht,stata,1
l2jextract,stata,1
l2sfdi,stata,1
You,stata,1
Instead,stata,1
rechat,r,1
rdivorced,stata,1
rcancr,stata,1
texdox,stata,1
did_multiplegt_stat,r,1
Should,stata,1
What,stata,1
F3EVRATT,stata,1
F3EDSTAT,stata,1
F3PS1START,stata,1
F3TZTRANRESP,stata,1
ogit,stata,1
rease,stata,1
igo_avg5,stata,1
democracy_breakdowns,stata,1
precedent_scope,stata,1
yr,stata,1
Alabama,stata,1
Alaska,stata,1
Arizona,stata,1
Arkansas,stata,1
California,stata,1
Colorado,stata,1
Connecticut,stata,1
Delaware,stata,1
Florida,stata,1
Georgia,stata,1
Hawaii,stata,1
Idaho,stata,1
Illinois,stata,1
Indiana,stata,1
Iowa,stata,1
Kansas,stata,1
Kentucky,stata,1
Louisiana,stata,1
Maine,stata,1
Maryland,stata,1
Massachusetts,stata,1
Michigan,stata,1
Minnesota,stata,1
Mississippi,stata,1
Missouri,stata,1
Montana,stata,1
Nebraska,stata,1
Nevada,stata,1
Ohio,stata,1
Oklahoma,stata,1
Oregon,stata,1
Pennsylvania,stata,1
Tennessee,stata,1
Texas,stata,1
Utah,stata,1
Vermont,stata,1
Virginia,stata,1
Washington,stata,1
Wisconsin,stata,1
Wyoming,stata,1
gen_mover_predictions,stata,1
load_despair_data,stata,1
generate_phats,stata,1
diflogistic,stata,1
Emilia,stata,1
Monadic,stata,1
dyadic,stata,1
ogaps,stata,1
chibal_1.2.1.tar.gz,r,1
logbal_1.2.1.tar.gz,r,1
l1hbal_1.2.1.tar.gz,r,1
compared,stata,1
ECD,stata,1
WITH,stata,1
true,stata,1
outcome,stata,1
names,stata,1
vPreferredYes,stata,1
commercial,stata,1
endline,stata,1
It,stata,1
taxratesDE2010,stata,1
Rawls_mrs,stata,1
Rawls_wtp,stata,1
summarize_delta,stata,1
iezzoni,stata,1
fdasave,stata,1
choroplethrZip,rmarkdown,1
strin,r,1
model_testing,notebook,1
csv_sequence,notebook,1
equal,stata,1
Epanechnikov,stata,1
menarche,stata,1
years,stata,1
attended_panchayat,stata,1
ever_schooled,stata,1
ever_work,stata,1
alone_healthcenter,stata,1
majorsay_cook,stata,1
ever_remarried,stata,1
hindu,stata,1
father_yrs_educ,stata,1
individual,stata,1
tracking,stata,1
village,stata,1
AFQT80q_p,stata,1
experw_rev1990,stata,1
pexper1990,stata,1
ln_hrwc1991,stata,1
ln_wkwc1991,stata,1
ln_wkrev1991,stata,1
ln_hrwc2002,stata,1
ln_wkwc2002,stata,1
ln_wkrev2002,stata,1
pop80sqmil,stata,1
postmastr,r,1
ggwaffle,r,1
smassd_functions,python,1
contourplot,stata,1
tcontourplot,stata,1
varwle,stata,1
General,stata,1
dheacd,stata,1
https://cran.r-project.org/src/contrib/ggplot2_3.5.0.tar.gz,r,1
iter,r,1
cp,r,1
layer1,r,1
avgpop,stata,1
popfu3459,stata,1
popfr3459,stata,1
popfu4459,stata,1
popfr4459,stata,1
popmu3459,stata,1
popmr3459,stata,1
popmu4459,stata,1
popmr4459,stata,1
mpopfu34,stata,1
mpopfr34,stata,1
mpopfu44,stata,1
mpopfr44,stata,1
mpopmu34,stata,1
mpopmr34,stata,1
mpopmu44,stata,1
mpopmr44,stata,1
asbrm1659,stata,1
vlargegap1619,stata,1
sr15a16,stata,1
asbrm2059,stata,1
vlargegap2024,stata,1
asbrm2559,stata,1
vlargegap2529,stata,1
asbrm3059,stata,1
vlargegap3034,stata,1
asdrf3034,stata,1
sr15a30,stata,1
asbrm3559,stata,1
vlargegap3539,stata,1
asdrf3539,stata,1
sr15a35,stata,1
asbrm4059,stata,1
vlargegap4044,stata,1
asdrf4044,stata,1
sr15a40,stata,1
asbrm4559,stata,1
popf454959,stata,1
vlargegap4549,stata,1
asdrf4549,stata,1
sr15a45,stata,1
asbrm,stata,1
vlargegap,stata,1
divr1859,stata,1
asdrf1819,stata,1
sr15a18,stata,1
divr2059,stata,1
divr2559,stata,1
divr3059,stata,1
sr15a3039,stata,1
divr4059,stata,1
sr15a4049,stata,1
divr,stata,1
dabobth1659,stata,1
sr10a16,stata,1
dabobth2059,stata,1
dabobth2559,stata,1
dabobth3059,stata,1
dabobth4059,stata,1
dabobth,stata,1
popf1819,stata,1
pmarf1819,stata,1
popf2024,stata,1
pmarf2024,stata,1
popf2529,stata,1
pmarf2529,stata,1
popf3034,stata,1
pmarf3034,stata,1
popf3539,stata,1
pmarf3539,stata,1
popf4044,stata,1
pmarf4044,stata,1
pmarf,stata,1
marrf181959,stata,1
urbshm181959,stata,1
marrf202459,stata,1
urbshm202459,stata,1
marrf252959,stata,1
urbshm252959,stata,1
marrf303459,stata,1
urbshm303459,stata,1
marrf353959,stata,1
urbshm353959,stata,1
marrf404459,stata,1
urbshm404459,stata,1
marrf59,stata,1
popf59,stata,1
urbshm59,stata,1
demographics,stata,1
marriage,stata,1
children,stata,1
ms940371_1994,stata,1
child_id_nlsy,stata,1
insecur,stata,1
fear,stata,1
diffic,stata,1
number_magazines,stata,1
often_eats_mom,stata,1
has_lessons,stata,1
rotter3,stata,1
hours,stata,1
wage_children,stata,1
mom_id_nlsy,stata,1
child_birth_order,stata,1
tscsdep,r,1
codmpio,stata,1
indrural,stata,1
y_total,stata,1
y_trf,stata,1
ba_tot_vr,stata,1
regalias,stata,1
regalias_oil_total,stata,1
pop_total,stata,1
alumn_pri_r,stata,1
docen_secj,stata,1
vu,stata,1
cnbas,stata,1
vacunas05,stata,1
defunciones01,stata,1
low_weight,stata,1
gued,stata,1
cu,stata,1
price_oil,stata,1
myr_ch_prty_eff,stata,1
myr_left_rwc_eff,stata,1
myr_sh_null_r1_eff,stata,1
myr_sh_inc_eff,stata,1
myr_left,stata,1
pct_myr_cons,stata,1
pres_sh_vblank_r1_eff,stata,1
pres_sh_null_r1_eff,stata,1
pres_sh_winner_r1_eff,stata,1
parties_seat,stata,1
cons_sh_lib,stata,1
peagrariac,stata,1
categoria,stata,1
y_tax_otr_post00,stata,1
g_svc,stata,1
f_cred_in,stata,1
sgp_aguapot,stata,1
leebounds,r,1
smoker,stata,1
intercourse,stata,1
meandday30C3,stata,1
exptot,stata,1
cntrl,stata,1
serv,stata,1
cmsacd,stata,1
msacd,stata,1
mcntycd,stata,1
fcounty,stata,1
fstcd,stata,1
fcntycd,stata,1
msmsanm,stata,1
mname,stata,1
mlocad1,stata,1
mlocad2,stata,1
mloccty,stata,1
mlocsta,stata,1
mloczip,stata,1
telno,stata,1
kaboom,stata,1
labelVar,stata,1
helm,stata,1
pvar2,stata,1
avg_ar2,stata,1
rec_teffect_x1,stata,1
rec_teffect_x2,stata,1
avg_teffect_x1,stata,1
avg_teffect_x2,stata,1
true_teffect_x1,stata,1
true_teffect_x2,stata,1
thatssorandom,r,1
ibatt_rai,stata,1
cbcl_t_i_old,stata,1
zcbcl_t_t_iv1,stata,1
zcbcl_p_1_iv1,stata,1
zcbcl_p_6_iv1,stata,1
zibatt_sssr_iv1,stata,1
zcbcl_t_t_iv2,stata,1
zcbcl_t_e_iv2,stata,1
zcbcl_p_3_iv2,stata,1
zcbcl_p_7_iv2,stata,1
zcbcl_t_t_iv3,stata,1
zcbcl_t_e_iv3,stata,1
zcbcl_p_3_iv3,stata,1
zcbcl_p_7_iv3,stata,1
zfbeh_gsem_ols,stata,1
zfbeh_gsem_iv,stata,1
attr_Achenpunt_old,stata,1
t_score_old,stata,1
dCCSPunt_old,stata,1
pepebdisoc_old,stata,1
Achenpunt_old,stata,1
pc_edu_old,stata,1
inc_qtaut_old,stata,1
zcbcl_t_t_itt1,stata,1
zcbcl_t_e_itt1,stata,1
zcbcl_p_3_itt1,stata,1
zcbcl_p_7_itt1,stata,1
zcbcl_t_t_itt2,stata,1
zcbcl_t_e_itt2,stata,1
zcbcl_p_3_itt2,stata,1
zcbcl_p_7_itt2,stata,1
zcbcl_t_t_itt3,stata,1
zcbcl_t_e_itt3,stata,1
zcbcl_p_3_itt3,stata,1
zcbcl_p_7_itt3,stata,1
zdisc_score_gsem1b_itt1,stata,1
zpacotis_itt1,stata,1
zPSSS_others_itt1,stata,1
zIAP_permissive_itt1,stata,1
zdisc_score_gsem1b_itt2,stata,1
zpacotis_itt2,stata,1
zPSSS_others_itt2,stata,1
zIAP_permissive_itt2,stata,1
None,stata,1
ys3m_efwt_ia,stata,1
cajas,stata,1
cajas_shp,stata,1
p4s,stata,1
lower_bound5,stata,1
PRESS,r,1
gasf1,stata,1
gasf5,stata,1
gasf8,stata,1
gasf9,stata,1
gasf14,stata,1
prod3gasfNan,stata,1
prod3oilfNan,stata,1
prod3gasf21,stata,1
totgaswell21,stata,1
ln_gas_well21,stata,1
an2_gas,stata,1
an2_oil,stata,1
fs_anotlpwti_ce,stata,1
fs_chotlpwti_ce,stata,1
fs_etotlpwti_ce,stata,1
fs_fwotlpwti_ce,stata,1
fs_protlpwti_ce,stata,1
oil_targf,stata,1
oil_well,stata,1
rescale_dalms_appavailable,stata,1
ticketsplitJOPpkg,rmarkdown,1
preprocessors,python,1
generate_feature_sets,python,1
effect_graphs,stata,1
usagency_sec,stata,1
domdep,stata,1
int_exp_fedfunds,stata,1
non_int_inc,stata,1
state_bank,stata,1
state_topholder,stata,1
entity_type_bank,stata,1
chtr_type_cd_bank,stata,1
domestic_ind_bank,stata,1
ind_th,stata,1
chtr_type_cd_suc,stata,1
sec,stata,1
states_sec,stata,1
trad_liab,stata,1
int_inc_ust,stata,1
salaries,stata,1
count_entry,stata,1
count_exit_fail,stata,1
count_exit_other,stata,1
count_entry_merger,stata,1
cost_netdep,stata,1
coeff_nat_unempilo,stata,1
function,stata,1
RSiena_1.1-276.zip,r,1
fralias,stata,1
otherrate_pain1,stata,1
otherrate_pain2,stata,1
otherrate_pain3,stata,1
otherrate_sleep1,stata,1
otherrate_sleep2,stata,1
otherrate_sleep3,stata,1
otherrate_mobility1,stata,1
otherrate_mobility2,stata,1
otherrate_mobility3,stata,1
otherrate_memory1,stata,1
otherrate_memory2,stata,1
otherrate_memory3,stata,1
otherrate_breath1,stata,1
otherrate_breath2,stata,1
otherrate_breath3,stata,1
otherrate_depressed1,stata,1
otherrate_depressed2,stata,1
otherrate_depressed3,stata,1
datdum,r,1
dis_moz_gpath,stata,1
strcompress,stata,1
pd003,stata,1
pe005b,stata,1
pe014,stata,1
pu004,stata,1
pi131,stata,1
pt024,stata,1
ph014,stata,1
pidcw,stata,1
hg014,stata,1
hi020,stata,1
hi122x,stata,1
hi135x,stata,1
hf002,stata,1
hb007,stata,1
solr,python,1
blocintent,stata,1
ch,stata,1
openNLPmodels.de,r,1
lncaprat,stata,1
pyfatA,stata,1
ustgtgrow,stata,1
demXgrow,stata,1
nolog,stata,1
DIDdesign,rmarkdown,1
xxxxxxxxxxxxxxxxx,stata,1
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,stata,1
xxxxx,stata,1
xxxxxxx,stata,1
NOT,stata,1
simcf,rmarkdown,1
aaa,stata,1
submitted,stata,1
c2,stata,1
c3,stata,1
c4,stata,1
c5,stata,1
Units,stata,1
reports,stata,1
c11,stata,1
calculated,stata,1
PTC,stata,1
CSR,stata,1
AV,stata,1
product,stata,1
refers,stata,1
Penalty,stata,1
Medicaid,stata,1
Employer,stata,1
https://cran.r-project.org/src/contrib/Archive/stm/stm_0.6.16.tar.gz,r,1
stgen,stata,1
run_models_ati,python,1
testfixedb,stata,1
rusmaps,r,1
eliot,r,1
micro_summstats,stata,1
../dyadEffect_0.1.tar.gz,r,1
supply,stata,1
estimated,stata,1
Here,stata,1
variable,stata,1
somehow,stata,1
ignore,stata,1
drop_merge,stata,1
../code/compareK,r,1
compareK,r,1
chorddiag,r,1
dyadRobust,r,1
mgroups,stata,1
scons_returncode,stata,1
disc,stata,1
Packages,r,1
regexhelpeR,r,1
laserize,r,1
pspm/pspm_1.0.tar.gz,r,1
gssr,rmarkdown,1
gssrdoc,rmarkdown,1
https://cran.r-project.org/src/contrib/Archive/ZeligChoice/ZeligChoice_0.9-6.tar.gz,r,1
HCLUST,python,1
KRNN,python,1
face_dataset,python,1
Packages/punitroots_0.0-2.tar.gz,r,1
cumwar,stata,1
QUE,stata,1
trust_jne,stata,1
trust_distrit,stata,1
trust_police,stata,1
trust_paper,stata,1
lpop90,stata,1
suitindex,stata,1
cases83,stata,1
female_pjob,stata,1
college_marital_status,stata,1
datetime,stata,1
mediate,r,1
motherHeight,stata,1
height_stdLB,stata,1
numdrinks,stata,1
yrsEduc,stata,1
municipalities_n,stata,1
Literature,stata,1
Glasgow,stata,1
Martin,stata,1
Nohlen,stata,1
Wiesehomeier,stata,1
bipartite_plots,r,1
ggnet,r,1
pwanglib,notebook,1
Citation,stata,1
stringfix,rmarkdown,1
spggjob,stata,1
asf,stata,1
dslogit,stata,1
dspoisson,stata,1
st,stata,1
nelda_mparty,stata,1
invyes_v1,stata,1
linvyes_v1,stata,1
invam_v1_correct_help2_w,stata,1
linvam_v1_correct_help2_w,stata,1
invno_v1,stata,1
linvno_v1,stata,1
inventory_v02_correct_w,stata,1
linventory_v02_correct_w,stata,1
j7_v01_correct_help3_w,stata,1
lj7_v01_correct_help3_w,stata,1
value_added_correct_w,stata,1
lvalue_added_correct_w,stata,1
sales_correct_w,stata,1
lsales_correct_w,stata,1
loan_applied_bus,stata,1
lloan_applied_bus,stata,1
loanamount_prodv2,stata,1
lloanamount_prodv2,stata,1
iebaltabse,stata,1
Weighted,stata,1
eqregsel,stata,1
doitashi,stata,1
rdfanalysis,r,1
yup,stata,1
alt_mob,stata,1
ppe,r,1
pte,r,1
SRP,rmarkdown,1
do_SRP_multicore,notebook,1
ergm_3.10.4.tar.gz,r,1
table_A1,python,1
table_E1,python,1
figure_C1,python,1
figure_C2,python,1
create_doc_vecs,python,1
figure_C3,python,1
README,stata,1
Software,stata,1
Primary,stata,1
database,stata,1
overview,stata,1
every,stata,1
conducted,stata,1
fraster,r,1
news_demnom,stata,1
q3a,stata,1
news_elections,stata,1
news_olympics,stata,1
news_clinton,stata,1
news_scottpeter,stata,1
news_tsunami,stata,1
news_socsec,stata,1
news_iraqgov,stata,1
news_bali,stata,1
news_congressbribe,stata,1
news_lobbyists,stata,1
news_couric,stata,1
news_britterror,stata,1
news_911,stata,1
news_hurricane,stata,1
news_somalia,stata,1
news_carbomb,stata,1
news_obama,stata,1
news_pope,stata,1
news_turkey,stata,1
news_nfl,stata,1
news_bowebergdahl,stata,1
news_ukraine,stata,1
alzgraphlib,r,1
main_2_1_1_1,stata,1
main_1_2_1_1,stata,1
main_2_2_1_1,stata,1
main_1_3_1_1,stata,1
main_2_3_1_1,stata,1
main_1_4_1_1,stata,1
main_2_4_1_1,stata,1
main_2_1_1_2,stata,1
main_1_2_1_2,stata,1
main_2_2_1_2,stata,1
main_1_3_1_2,stata,1
main_2_3_1_2,stata,1
main_1_4_1_2,stata,1
main_2_4_1_2,stata,1
main_2_1_1_3,stata,1
main_1_2_1_3,stata,1
main_2_2_1_3,stata,1
main_1_3_1_3,stata,1
main_2_3_1_3,stata,1
main_1_4_1_3,stata,1
main_2_4_1_3,stata,1
alter_2_1_1,stata,1
alter_1_2_1,stata,1
alter_2_2_1,stata,1
alter_1_3_1,stata,1
alter_2_3_1,stata,1
alter_1_4_1,stata,1
alter_2_4_1,stata,1
alter_2_1_2,stata,1
alter_1_2_2,stata,1
alter_2_2_2,stata,1
alter_1_3_2,stata,1
alter_2_3_2,stata,1
alter_1_4_2,stata,1
alter_2_4_2,stata,1
alter_2_1_3,stata,1
alter_1_2_3,stata,1
alter_2_2_3,stata,1
alter_1_3_3,stata,1
alter_2_3_3,stata,1
alter_1_4_3,stata,1
alter_2_4_3,stata,1
sbt_2_1_1,stata,1
sbt_1_2_1,stata,1
sbt_2_2_1,stata,1
sbt_1_3_1,stata,1
sbt_2_3_1,stata,1
sbt_1_4_1,stata,1
sbt_2_4_1,stata,1
sbt_2_1_2,stata,1
sbt_1_2_2,stata,1
sbt_2_2_2,stata,1
sbt_1_3_2,stata,1
sbt_2_3_2,stata,1
sbt_1_4_2,stata,1
sbt_2_4_2,stata,1
border_2_1_1,stata,1
border_1_2_1,stata,1
border_2_2_1,stata,1
border_1_3_1,stata,1
border_2_3_1,stata,1
border_1_4_1,stata,1
border_2_4_1,stata,1
border_2_1_2,stata,1
border_1_2_2,stata,1
border_2_2_2,stata,1
border_1_3_2,stata,1
border_2_3_2,stata,1
border_1_4_2,stata,1
border_2_4_2,stata,1
treat_2_1_2,stata,1
treat_1_2_2,stata,1
treat_2_2_2,stata,1
treat_1_3_2,stata,1
treat_2_3_2,stata,1
treat_1_4_2,stata,1
treat_2_4_2,stata,1
peer_1_2_1,stata,1
peer_2_2_1,stata,1
peer_1_3_1,stata,1
peer_2_3_1,stata,1
peer_1_4_1,stata,1
peer_2_4_1,stata,1
peer_2_1_2,stata,1
peer_1_2_2,stata,1
peer_2_2_2,stata,1
peer_1_3_2,stata,1
peer_2_3_2,stata,1
peer_1_4_2,stata,1
peer_2_4_2,stata,1
iv_1_2_1_1,stata,1
iv_2_2_1_1,stata,1
iv_1_3_1_1,stata,1
iv_2_3_1_1,stata,1
iv_1_4_1_1,stata,1
iv_2_4_1_1,stata,1
iv_1_2_1_2,stata,1
iv_2_2_1_2,stata,1
iv_1_3_1_2,stata,1
iv_2_3_1_2,stata,1
iv_1_4_1_2,stata,1
iv_2_4_1_2,stata,1
iv_1_2_1_3,stata,1
iv_2_2_1_3,stata,1
iv_1_3_1_3,stata,1
iv_2_3_1_3,stata,1
iv_1_4_1_3,stata,1
iv_2_4_1_3,stata,1
iv_1_2_2_2,stata,1
iv_2_2_2_2,stata,1
iv_1_3_2_2,stata,1
iv_2_3_2_2,stata,1
iv_1_4_2_2,stata,1
iv_2_4_2_2,stata,1
iv_1_2_2_3,stata,1
iv_2_2_2_3,stata,1
iv_1_3_2_3,stata,1
iv_2_3_2_3,stata,1
iv_1_4_2_3,stata,1
iv_2_4_2_3,stata,1
female_unsafe_2_1_2,stata,1
female_unsafe_1_2_2,stata,1
female_unsafe_2_2_2,stata,1
female_unsafe_1_3_2,stata,1
female_unsafe_2_3_2,stata,1
female_unsafe_1_4_2,stata,1
female_unsafe_2_4_2,stata,1
border_2_1_3,stata,1
border_1_2_3,stata,1
border_2_2_3,stata,1
border_1_3_3,stata,1
border_2_3_3,stata,1
border_1_4_3,stata,1
border_2_4_3,stata,1
treat_interact_2_1_2,stata,1
treat_interact_1_2_2,stata,1
treat_interact_2_2_2,stata,1
treat_interact_1_3_2,stata,1
treat_interact_2_3_2,stata,1
treat_interact_1_4_2,stata,1
treat_interact_2_4_2,stata,1
survey_2_1_2,stata,1
survey_3_1_2,stata,1
survey_4_1_2,stata,1
survey_5_1_2,stata,1
survey_6_1_2,stata,1
survey_7_1_2,stata,1
know_closest_center_2,stata,1
know_closest_correct_1,stata,1
know_closest_correct_2,stata,1
mode_available_pub_bus1,stata,1
mode_available_pub_qingchi1,stata,1
wait_time_pub_moto1,stata,1
wait_time_pub_bus1,stata,1
wait_time_pub_qingchi1,stata,1
av_time_con_moto1,stata,1
av_time_con_bus1,stata,1
av_time_con_qingchi1,stata,1
fare1way_pub_moto1,stata,1
fare1way_pub_bus1,stata,1
fare1way_pub_qingchi1,stata,1
main_walk_2_1_2_1,stata,1
main_walk_1_2_2_1,stata,1
main_walk_2_2_2_1,stata,1
main_walk_2_1_2_2,stata,1
main_walk_1_2_2_2,stata,1
main_walk_2_2_2_2,stata,1
main_walk_2_1_2_3,stata,1
main_walk_1_2_2_3,stata,1
main_walk_2_2_2_3,stata,1
main_walk_2_1_2_4,stata,1
main_walk_1_2_2_4,stata,1
main_walk_2_2_2_4,stata,1
enrolled_2_1,stata,1
enrolled_3_1,stata,1
stayed_enrolled_2_1,stata,1
stayed_enrolled_3_1,stata,1
local_training,stata,1
stipend_2_1_1_1,stata,1
stipend_1_2_1_1,stata,1
stipend_2_2_1_1,stata,1
stipend_1_3_1_1,stata,1
stipend_2_3_1_1,stata,1
stipend_1_4_1_1,stata,1
stipend_2_4_1_1,stata,1
stipend_2_1_1_2,stata,1
stipend_1_2_1_2,stata,1
stipend_2_2_1_2,stata,1
stipend_1_3_1_2,stata,1
stipend_2_3_1_2,stata,1
stipend_1_4_1_2,stata,1
stipend_2_4_1_2,stata,1
stipend_2_1_1_3,stata,1
stipend_1_2_1_3,stata,1
stipend_2_2_1_3,stata,1
stipend_1_3_1_3,stata,1
stipend_2_3_1_3,stata,1
stipend_1_4_1_3,stata,1
stipend_2_4_1_3,stata,1
stipend_2_1_2_2,stata,1
stipend_1_2_2_2,stata,1
stipend_2_2_2_2,stata,1
stipend_1_3_2_2,stata,1
stipend_2_3_2_2,stata,1
stipend_1_4_2_2,stata,1
stipend_2_4_2_2,stata,1
stipend_2_1_2_3,stata,1
stipend_1_2_2_3,stata,1
stipend_2_2_2_3,stata,1
stipend_1_3_2_3,stata,1
stipend_2_3_2_3,stata,1
stipend_1_4_2_3,stata,1
stipend_2_4_2_3,stata,1
main_emptysamp_2_1_1_1,stata,1
main_emptysamp_1_2_1_1,stata,1
main_emptysamp_2_2_1_1,stata,1
main_emptysamp_1_3_1_1,stata,1
main_emptysamp_2_3_1_1,stata,1
main_emptysamp_1_4_1_1,stata,1
main_emptysamp_2_4_1_1,stata,1
main_emptysamp_2_1_1_2,stata,1
main_emptysamp_1_2_1_2,stata,1
main_emptysamp_2_2_1_2,stata,1
main_emptysamp_1_3_1_2,stata,1
main_emptysamp_2_3_1_2,stata,1
main_emptysamp_1_4_1_2,stata,1
main_emptysamp_2_4_1_2,stata,1
main_emptysamp_2_1_1_3,stata,1
main_emptysamp_1_2_1_3,stata,1
main_emptysamp_2_2_1_3,stata,1
main_emptysamp_1_3_1_3,stata,1
main_emptysamp_2_3_1_3,stata,1
main_emptysamp_1_4_1_3,stata,1
main_emptysamp_2_4_1_3,stata,1
main_emptysamp_2_1_2_2,stata,1
main_emptysamp_1_2_2_2,stata,1
main_emptysamp_2_2_2_2,stata,1
main_emptysamp_1_3_2_2,stata,1
main_emptysamp_2_3_2_2,stata,1
main_emptysamp_1_4_2_2,stata,1
main_emptysamp_2_4_2_2,stata,1
main_emptysamp_2_1_2_3,stata,1
main_emptysamp_1_2_2_3,stata,1
main_emptysamp_2_2_2_3,stata,1
main_emptysamp_1_3_2_3,stata,1
main_emptysamp_2_3_2_3,stata,1
main_emptysamp_1_4_2_3,stata,1
main_emptysamp_2_4_2_3,stata,1
alter_v2_2_1_1,stata,1
alter_v2_1_2_1,stata,1
alter_v2_2_2_1,stata,1
alter_v2_1_3_1,stata,1
alter_v2_2_3_1,stata,1
alter_v2_1_4_1,stata,1
alter_v2_2_4_1,stata,1
alter_v2_2_1_2,stata,1
alter_v2_1_2_2,stata,1
alter_v2_2_2_2,stata,1
alter_v2_1_3_2,stata,1
alter_v2_2_3_2,stata,1
alter_v2_1_4_2,stata,1
alter_v2_2_4_2,stata,1
alter_v2_2_1_3,stata,1
alter_v2_1_2_3,stata,1
alter_v2_2_2_3,stata,1
alter_v2_1_3_3,stata,1
alter_v2_2_3_3,stata,1
alter_v2_1_4_3,stata,1
alter_v2_2_4_3,stata,1
alter_v2_2_1_4,stata,1
alter_v2_1_2_4,stata,1
alter_v2_2_2_4,stata,1
alter_v2_1_3_4,stata,1
alter_v2_2_3_4,stata,1
alter_v2_1_4_4,stata,1
alter_v2_2_4_4,stata,1
sbt_v2_2_1_1,stata,1
sbt_v2_1_2_1,stata,1
sbt_v2_2_2_1,stata,1
sbt_v2_1_3_1,stata,1
sbt_v2_2_3_1,stata,1
sbt_v2_1_4_1,stata,1
sbt_v2_2_4_1,stata,1
sbt_v2_2_1_2,stata,1
sbt_v2_1_2_2,stata,1
sbt_v2_2_2_2,stata,1
sbt_v2_1_3_2,stata,1
sbt_v2_2_3_2,stata,1
sbt_v2_1_4_2,stata,1
sbt_v2_2_4_2,stata,1
border_v2_2_1_1,stata,1
border_v2_1_2_1,stata,1
border_v2_2_2_1,stata,1
border_v2_1_3_1,stata,1
border_v2_2_3_1,stata,1
border_v2_1_4_1,stata,1
border_v2_2_4_1,stata,1
border_v2_2_1_2,stata,1
border_v2_1_2_2,stata,1
border_v2_2_2_2,stata,1
border_v2_1_3_2,stata,1
border_v2_2_3_2,stata,1
border_v2_1_4_2,stata,1
border_v2_2_4_2,stata,1
chg_VBT_dum_B,stata,1
chg_VBT_dum_C,stata,1
chg_VBT_dum_D,stata,1
alter_rest_2_1_1,stata,1
alter_rest_1_2_1,stata,1
alter_rest_2_2_1,stata,1
alter_rest_1_3_1,stata,1
alter_rest_2_3_1,stata,1
alter_rest_1_4_1,stata,1
alter_rest_2_4_1,stata,1
alter_rest_2_1_2,stata,1
alter_rest_1_2_2,stata,1
alter_rest_2_2_2,stata,1
alter_rest_1_3_2,stata,1
alter_rest_2_3_2,stata,1
alter_rest_1_4_2,stata,1
alter_rest_2_4_2,stata,1
alter_rest_2_1_3,stata,1
alter_rest_1_2_3,stata,1
alter_rest_2_2_3,stata,1
alter_rest_1_3_3,stata,1
alter_rest_2_3_3,stata,1
alter_rest_1_4_3,stata,1
alter_rest_2_4_3,stata,1
alter_rest_2_1_4,stata,1
alter_rest_1_2_4,stata,1
alter_rest_2_2_4,stata,1
alter_rest_1_3_4,stata,1
alter_rest_2_3_4,stata,1
alter_rest_1_4_4,stata,1
alter_rest_2_4_4,stata,1
sbt_v3_2_1_1,stata,1
sbt_v3_1_2_1,stata,1
sbt_v3_2_2_1,stata,1
sbt_v3_1_3_1,stata,1
sbt_v3_2_3_1,stata,1
sbt_v3_1_4_1,stata,1
sbt_v3_2_4_1,stata,1
sbt_v3_2_1_2,stata,1
sbt_v3_1_2_2,stata,1
sbt_v3_2_2_2,stata,1
sbt_v3_1_3_2,stata,1
sbt_v3_2_3_2,stata,1
sbt_v3_1_4_2,stata,1
sbt_v3_2_4_2,stata,1
border_v3_2_1_1,stata,1
border_v3_1_2_1,stata,1
border_v3_2_2_1,stata,1
border_v3_1_3_1,stata,1
border_v3_2_3_1,stata,1
border_v3_1_4_1,stata,1
border_v3_2_4_1,stata,1
border_v3_2_1_2,stata,1
border_v3_1_2_2,stata,1
border_v3_2_2_2,stata,1
border_v3_1_3_2,stata,1
border_v3_2_3_2,stata,1
border_v3_1_4_2,stata,1
border_v3_2_4_2,stata,1
dum_kill_dens_2_1_1,stata,1
dum_kill_dens_1_2_1,stata,1
dum_kill_dens_2_2_1,stata,1
dum_kill_dens_1_3_1,stata,1
