id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
47714,DVN/AXTRI7,https://doi.org/10.7910/DVN/AXTRI7,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/13966,dataset,dataset
47715,DVN/SPTL3J,https://doi.org/10.7910/DVN/SPTL3J,doi,10.7910,/,Harvard Dataverse,2013-04-25,s3://10.7910/DVN/SPTL3J,dataset,dataset
47716,DVN/23170,https://doi.org/10.7910/DVN/23170,doi,10.7910,/,Harvard Dataverse,2013-11-21,s3://10.7910/DVN/23170,dataset,dataset
47717,DVN/DEIFMX,https://doi.org/10.7910/DVN/DEIFMX,doi,10.7910,/,Harvard Dataverse,2011-03-14,s3://10.7910/DVN/DEIFMX,dataset,dataset
47718,DVN/CC0N21,https://doi.org/10.7910/DVN/CC0N21,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/13980,dataset,dataset
47719,DVN/NP9NZO,https://doi.org/10.7910/DVN/NP9NZO,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/14199,dataset,dataset
47720,DVN/T1IOUU,https://doi.org/10.7910/DVN/T1IOUU,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/13973,dataset,dataset
47721,DVN/DEOFD9,https://doi.org/10.7910/DVN/DEOFD9,doi,10.7910,/,Harvard Dataverse,2010-03-11,s3://10.7910/DVN/DEOFD9,dataset,dataset
47722,DVN/UCGN7P,https://doi.org/10.7910/DVN/UCGN7P,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/14204,dataset,dataset
47723,DVN/KVMF0H,https://doi.org/10.7910/DVN/KVMF0H,doi,10.7910,/,Harvard Dataverse,2010-02-24,s3://1902.1/14319,dataset,dataset
47724,DVN/VQ62JN,https://doi.org/10.7910/DVN/VQ62JN,doi,10.7910,/,Harvard Dataverse,2010-03-11,s3://10.7910/DVN/VQ62JN,dataset,dataset
47725,DVN/ASXXGU,https://doi.org/10.7910/DVN/ASXXGU,doi,10.7910,/,Harvard Dataverse,2011-05-09,s3://10.7910/DVN/ASXXGU,dataset,dataset
47726,DVN/ZSJNHJ,https://doi.org/10.7910/DVN/ZSJNHJ,doi,10.7910,/,Harvard Dataverse,2012-06-26,s3://10.7910/DVN/ZSJNHJ,dataset,dataset
47727,DVN/FSNGNP,https://doi.org/10.7910/DVN/FSNGNP,doi,10.7910,/,Harvard Dataverse,2015-04-16,s3://10.7910/DVN/FSNGNP,dataset,dataset
47728,DVN/23510,https://doi.org/10.7910/DVN/23510,doi,10.7910,/,Harvard Dataverse,2013-12-06,s3://10.7910/DVN/23510,dataset,dataset
47729,DVN/SPAFJK,https://doi.org/10.7910/DVN/SPAFJK,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/14256,dataset,dataset
47730,DVN/G08D9T,https://doi.org/10.7910/DVN/G08D9T,doi,10.7910,/,Harvard Dataverse,2010-02-18,s3://1902.1/14290,dataset,dataset
47731,DVN/MPU019,https://doi.org/10.7910/DVN/MPU019,doi,10.7910,/,Harvard Dataverse,2015-04-23,s3://10.7910/DVN/MPU019,dataset,dataset
47732,DVN/R14RGH,https://doi.org/10.7910/DVN/R14RGH,doi,10.7910,/,Harvard Dataverse,2011-03-14,s3://10.7910/DVN/R14RGH,dataset,dataset
47733,DVN/YUN5CA,https://doi.org/10.7910/DVN/YUN5CA,doi,10.7910,/,Harvard Dataverse,2012-06-05,s3://10.7910/DVN/YUN5CA,dataset,dataset
47734,DVN/ZRPLDQ,https://doi.org/10.7910/DVN/ZRPLDQ,doi,10.7910,/,Harvard Dataverse,2012-06-11,s3://1902.1/18328,dataset,dataset
47735,DVN/BVVYXJ,https://doi.org/10.7910/DVN/BVVYXJ,doi,10.7910,/,Harvard Dataverse,2011-05-09,s3://10.7910/DVN/BVVYXJ,dataset,dataset
47736,DVN/27899,https://doi.org/10.7910/DVN/27899,doi,10.7910,/,Harvard Dataverse,2014-12-05,s3://10.7910/DVN/27899,dataset,dataset
