id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3084743,DVN/GJTFKQ,https://doi.org/10.7910/DVN/GJTFKQ,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/GJTFKQ,dataset,dataset
3085035,DVN/XKCSL3,https://doi.org/10.7910/DVN/XKCSL3,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/XKCSL3,dataset,dataset
3085085,DVN/ZJG8EQ,https://doi.org/10.7910/DVN/ZJG8EQ,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/ZJG8EQ,dataset,dataset
3087998,DVN/HGUI9K,https://doi.org/10.7910/DVN/HGUI9K,doi,10.7910,/,Harvard Dataverse,2023-06-12,s3://10.7910/DVN/HGUI9K,dataset,dataset
3091058,DVN/FMZQMJ,https://doi.org/10.7910/DVN/FMZQMJ,doi,10.7910,/,Harvard Dataverse,2017-12-18,file,dataset,dataset
3094487,DVN/8YWCF9,https://doi.org/10.7910/DVN/8YWCF9,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/8YWCF9,dataset,dataset
3108258,DVN/CKENYM,https://doi.org/10.7910/DVN/CKENYM,doi,10.7910,/,Harvard Dataverse,2018-01-29,s3://10.7910/DVN/CKENYM,dataset,dataset
3109304,DVN/OJCMX8,https://doi.org/10.7910/DVN/OJCMX8,doi,10.7910,/,Harvard Dataverse,2018-02-04,s3://10.7910/DVN/OJCMX8,dataset,dataset
3125308,DVN/QUJY64,https://doi.org/10.7910/DVN/QUJY64,doi,10.7910,/,Harvard Dataverse,2018-02-25,s3://10.7910/DVN/QUJY64,dataset,dataset
3126486,DVN/5GQIVU,https://doi.org/10.7910/DVN/5GQIVU,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/5GQIVU,dataset,dataset
3126527,DVN/SMKKMA,https://doi.org/10.7910/DVN/SMKKMA,doi,10.7910,/,Harvard Dataverse,2018-02-25,s3://10.7910/DVN/SMKKMA,dataset,dataset
3128010,DVN/JTEHKJ,https://doi.org/10.7910/DVN/JTEHKJ,doi,10.7910,/,Harvard Dataverse,2018-03-10,s3://10.7910/DVN/JTEHKJ,dataset,dataset
3128414,DVN/HREANC,https://doi.org/10.7910/DVN/HREANC,doi,10.7910,/,Harvard Dataverse,2018-02-25,s3://10.7910/DVN/HREANC,dataset,dataset
3128643,DVN/VETQG9,https://doi.org/10.7910/DVN/VETQG9,doi,10.7910,/,Harvard Dataverse,2018-03-10,s3://10.7910/DVN/VETQG9,dataset,dataset
3131724,DVN/KCTYRK,https://doi.org/10.7910/DVN/KCTYRK,doi,10.7910,/,Harvard Dataverse,2018-03-08,s3://10.7910/DVN/KCTYRK,dataset,dataset
3131840,DVN/YX4S5X,https://doi.org/10.7910/DVN/YX4S5X,doi,10.7910,/,Harvard Dataverse,2018-03-10,s3://10.7910/DVN/YX4S5X,dataset,dataset
3132293,DVN/GOYSFK,https://doi.org/10.7910/DVN/GOYSFK,doi,10.7910,/,Harvard Dataverse,2018-03-10,s3://10.7910/DVN/GOYSFK,dataset,dataset
3137774,DVN/ZI5VFA,https://doi.org/10.7910/DVN/ZI5VFA,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/ZI5VFA,dataset,dataset
3147205,DVN/68HD2N,https://doi.org/10.7910/DVN/68HD2N,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/68HD2N,dataset,dataset
3147270,DVN/XHDOZU,https://doi.org/10.7910/DVN/XHDOZU,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/XHDOZU,dataset,dataset
3148170,DVN/DDIWGS,https://doi.org/10.7910/DVN/DDIWGS,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/DDIWGS,dataset,dataset
3151122,DVN/4QCWML,https://doi.org/10.7910/DVN/4QCWML,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/4QCWML,dataset,dataset
3154019,DVN/MKP7IQ,https://doi.org/10.7910/DVN/MKP7IQ,doi,10.7910,/,Harvard Dataverse,2018-12-10,s3://10.7910/DVN/MKP7IQ,dataset,dataset
3157840,DVN/PQB8F8,https://doi.org/10.7910/DVN/PQB8F8,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/PQB8F8,dataset,dataset
3172620,DVN/YZJXUH,https://doi.org/10.7910/DVN/YZJXUH,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/YZJXUH,dataset,dataset
3174309,DVN/R8EJWA,https://doi.org/10.7910/DVN/R8EJWA,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/R8EJWA,dataset,dataset
3176051,DVN/MKOBET,https://doi.org/10.7910/DVN/MKOBET,doi,10.7910,/,Harvard Dataverse,2018-12-11,s3://10.7910/DVN/MKOBET,dataset,dataset
3184577,DVN/M2U0KV,https://doi.org/10.7910/DVN/M2U0KV,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/M2U0KV,dataset,dataset
3185069,DVN/K2QBK6,https://doi.org/10.7910/DVN/K2QBK6,doi,10.7910,/,Harvard Dataverse,2018-12-14,s3://10.7910/DVN/K2QBK6,dataset,dataset
3185703,DVN/7P2GSV,https://doi.org/10.7910/DVN/7P2GSV,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/7P2GSV,dataset,dataset
