id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
53015,DVN/6EBCGA,https://doi.org/10.7910/DVN/6EBCGA,doi,10.7910,/,Harvard Dataverse,2013-06-11,s3://10.7910/DVN/6EBCGA,dataset,dataset
53016,DVN/DYJVD4,https://doi.org/10.7910/DVN/DYJVD4,doi,10.7910,/,Harvard Dataverse,2013-04-15,s3://10.7910/DVN/DYJVD4,dataset,dataset
53017,DVN/26612,https://doi.org/10.7910/DVN/26612,doi,10.7910,/,Harvard Dataverse,2014-06-29,s3://10.7910/DVN/26612,dataset,dataset
53018,DVN/29129,https://doi.org/10.7910/DVN/29129,doi,10.7910,/,Harvard Dataverse,2015-02-15,s3://10.7910/DVN/29129,dataset,dataset
53019,DVN/25423,https://doi.org/10.7910/DVN/25423,doi,10.7910,/,Harvard Dataverse,2014-04-17,s3://10.7910/DVN/25423,dataset,dataset
53020,DVN/29591,https://doi.org/10.7910/DVN/29591,doi,10.7910,/,Harvard Dataverse,2015-08-26,s3://10.7910/DVN/29591,dataset,dataset
53021,DVN/24714,https://doi.org/10.7910/DVN/24714,doi,10.7910,/,Harvard Dataverse,2014-02-24,s3://10.7910/DVN/24714,dataset,dataset
53022,DVN/24742,https://doi.org/10.7910/DVN/24742,doi,10.7910,/,Harvard Dataverse,2014-02-24,s3://10.7910/DVN/24742,dataset,dataset
53023,DVN/27718,https://doi.org/10.7910/DVN/27718,doi,10.7910,/,Harvard Dataverse,2014-11-03,s3://10.7910/DVN/27718,dataset,dataset
53024,DVN/KCPBUO,https://doi.org/10.7910/DVN/KCPBUO,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/KCPBUO,dataset,dataset
53025,DVN/28870,https://doi.org/10.7910/DVN/28870,doi,10.7910,/,Harvard Dataverse,2015-02-06,s3://10.7910/DVN/28870,dataset,dataset
53026,DVN/2EJIZJ,https://doi.org/10.7910/DVN/2EJIZJ,doi,10.7910,/,Harvard Dataverse,2015-04-21,s3://10.7910/DVN/2EJIZJ,dataset,dataset
53027,DVN/26586,https://doi.org/10.7910/DVN/26586,doi,10.7910,/,Harvard Dataverse,2014-06-25,s3://10.7910/DVN/26586,dataset,dataset
53028,DVN/Y6I5ZI,https://doi.org/10.7910/DVN/Y6I5ZI,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/Y6I5ZI,dataset,dataset
53029,DVN/27597,https://doi.org/10.7910/DVN/27597,doi,10.7910,/,Harvard Dataverse,2014-10-15,s3://10.7910/DVN/27597,dataset,dataset
53030,DVN/24827,https://doi.org/10.7910/DVN/24827,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24827,dataset,dataset
53031,DVN/29375,https://doi.org/10.7910/DVN/29375,doi,10.7910,/,Harvard Dataverse,2015-03-17,s3://10.7910/DVN/29375,dataset,dataset
53032,DVN/29040,https://doi.org/10.7910/DVN/29040,doi,10.7910,/,Harvard Dataverse,2015-02-09,s3://10.7910/DVN/29040,dataset,dataset
53033,DVN/24859,https://doi.org/10.7910/DVN/24859,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24859,dataset,dataset
53034,DVN/27325,https://doi.org/10.7910/DVN/27325,doi,10.7910,/,Harvard Dataverse,2014-09-12,s3://10.7910/DVN/27325,dataset,dataset
53035,DVN/CJMKGX,https://doi.org/10.7910/DVN/CJMKGX,doi,10.7910,/,Harvard Dataverse,2015-05-11,s3://10.7910/DVN/CJMKGX,dataset,dataset
53036,DVN/27631,https://doi.org/10.7910/DVN/27631,doi,10.7910,/,Harvard Dataverse,2014-10-20,s3://10.7910/DVN/27631,dataset,dataset
53037,DVN/DDTCED,https://doi.org/10.7910/DVN/DDTCED,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/DDTCED,dataset,dataset
53038,DVN/24914,https://doi.org/10.7910/DVN/24914,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24914,dataset,dataset
53039,DVN/26721,https://doi.org/10.7910/DVN/26721,doi,10.7910,/,Harvard Dataverse,2014-07-16,s3://10.7910/DVN/26721,dataset,dataset
53040,DVN/28856,https://doi.org/10.7910/DVN/28856,doi,10.7910,/,Harvard Dataverse,2015-03-02,s3://10.7910/DVN/28856,dataset,dataset
53041,DVN/24789,https://doi.org/10.7910/DVN/24789,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24789,dataset,dataset
53043,DVN/TLT65Z,https://doi.org/10.7910/DVN/TLT65Z,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/TLT65Z,dataset,dataset
53044,DVN/29405,https://doi.org/10.7910/DVN/29405,doi,10.7910,/,Harvard Dataverse,2015-07-06,s3://10.7910/DVN/29405,dataset,dataset
53045,DVN/23851,https://doi.org/10.7910/DVN/23851,doi,10.7910,/,Harvard Dataverse,2013-12-31,s3://10.7910/DVN/23851,dataset,dataset
